u,v,key,osmid,highway,lanes,name,oneway,reversed,length,junction,geometry,ref,access,bridge,maxspeed,tunnel
622060658,622060674,0,49014325,residential,,,False,False,39.19143483747013,,"LINESTRING (72.8746867 19.0781028, 72.8745847 19.0780267, 72.874348 19.0779748)",,,,,
622060658,622060706,0,436370626,residential,,Shastri Nagar Road,False,False,78.76367016628876,,"LINESTRING (72.8746867 19.0781028, 72.8748798 19.0783664, 72.8749978 19.078592, 72.8751016 19.0786863)",,,,,
622060674,622060685,0,49014325,residential,,,False,False,27.744628686829675,,"LINESTRING (72.874348 19.0779748, 72.8740858 19.0779456)",,,,,
622060674,622060658,0,49014325,residential,,,False,True,39.19143483747013,,"LINESTRING (72.874348 19.0779748, 72.8745847 19.0780267, 72.8746867 19.0781028)",,,,,
622060674,4342420483,0,49014327,residential,,,False,False,86.57406148682594,,"LINESTRING (72.874348 19.0779748, 72.8740751 19.0776135, 72.873958 19.0774122, 72.8738695 19.0773488)",,,,,
622060685,622060674,0,49014325,residential,,,False,True,27.744628686829675,,"LINESTRING (72.8740858 19.0779456, 72.874348 19.0779748)",,,,,
622060706,11060890554,0,49014332,residential,,,False,False,40.37616452607175,,"LINESTRING (72.8751016 19.0786863, 72.8750342 19.0787019, 72.8749819 19.0786981, 72.8749323 19.0786854, 72.8747861 19.0785891, 72.8747565 19.0785758)",,,,,
622060706,245668288,0,436370626,residential,,Shastri Nagar Road,False,False,75.72281251933447,,"LINESTRING (72.8751016 19.0786863, 72.8752367 19.0787474, 72.875348 19.0788102, 72.8754077 19.078873, 72.8756234 19.0791357)",,,,,
622060706,622060658,0,436370626,residential,,Shastri Nagar Road,False,True,78.76367016628876,,"LINESTRING (72.8751016 19.0786863, 72.8749978 19.078592, 72.8748798 19.0783664, 72.8746867 19.0781028)",,,,,
622060792,9840924664,0,"[183100776, 1072591260]","['living_street', 'residential']",,,False,"[False, True]",359.80790426161826,,"LINESTRING (72.8659811 19.0743278, 72.8663736 19.0744058, 72.866505 19.0744216, 72.866712 19.0744295, 72.8669478 19.074452, 72.8670032 19.0744726, 72.8670203 19.0745016, 72.8670209 19.0745385, 72.8669185 19.0747379, 72.8668842 19.0750055, 72.8669139 19.0751154, 72.866984 19.0752531, 72.8670466 19.0753392, 72.8671887 19.0756311, 72.8672903 19.0761959, 72.8672705 19.0766248)",,,,,
622060792,245667423,0,1128423097,residential,,Kolivery Road,False,True,187.57081676987957,,"LINESTRING (72.8659811 19.0743278, 72.8661454 19.0737549, 72.8663313 19.0734295, 72.8663546 19.0733887, 72.8664329 19.0732296, 72.8664687 19.0731569, 72.8666569 19.0727748)",,,,,
622060792,2244637012,0,1430217913,residential,,Sunder Nagar Road Number 2,False,False,71.86112097252285,,"LINESTRING (72.8659811 19.0743278, 72.8659656 19.0744549, 72.8659059 19.0749439, 72.8659027 19.0749698)",,,,,
622060802,2244637068,0,22855493,residential,,Church Road,False,False,19.10825755928287,,"LINESTRING (72.8681718 19.078383, 72.8680886 19.0785358)",,,,,
622060802,622060872,0,22855493,residential,,Church Road,False,True,141.73401112633064,,"LINESTRING (72.8681718 19.078383, 72.8687981 19.0781924, 72.8691924 19.0780631, 72.8693648 19.078011, 72.8694528 19.0779844)",,,,,
622060802,4342420490,0,49014341,residential,,,False,True,145.96208130877906,,"LINESTRING (72.8681718 19.078383, 72.8676903 19.0778692, 72.8674302 19.0776427, 72.8672822 19.0773863)",,,,,
622060872,622060802,0,22855493,residential,,Church Road,False,False,141.73401112633064,,"LINESTRING (72.8694528 19.0779844, 72.8693648 19.078011, 72.8691924 19.0780631, 72.8687981 19.0781924, 72.8681718 19.078383)",,,,,
622060872,10310473460,0,"[22855467, 792057502]",residential,,"['Shastri Nagar Road', 'Church Road']",False,"[False, True]",309.8326966712112,,"LINESTRING (72.8694528 19.0779844, 72.8697004 19.0781434, 72.8698037 19.0781953, 72.870396 19.0781727, 72.8706562 19.0781777, 72.87108 19.0782513, 72.871208 19.0782595, 72.871263 19.0782862, 72.8713059 19.0783381, 72.8713489 19.0783673, 72.8716406 19.0784312, 72.8717096 19.0784674, 72.871841 19.0785637, 72.8719094 19.0785916, 72.8721368 19.0786442, 72.8722186 19.0786503)",,,,,
622060872,2244637056,0,1279831551,residential,,,False,False,101.59332541031833,,"LINESTRING (72.8694528 19.0779844, 72.8696027 19.0779325, 72.8697489 19.0778286, 72.8698723 19.0776347, 72.8699192 19.0775029, 72.8699286 19.0772785)",,,,,
622060967,7404757787,0,1217714153,residential,,,False,True,94.90657465873063,,"LINESTRING (72.8723156 19.076734, 72.871865 19.0767644, 72.8715373 19.0767703, 72.8714137 19.0767714)",,,,,
623895377,6554206834,0,22855477,residential,,Sunder Nagar Road Number 2,False,True,100.48803218760901,,"LINESTRING (72.8644859 19.075896, 72.8654394 19.0759641)",,,,,
623895377,245667685,0,49182353,residential,,,False,True,201.7785130058953,,"LINESTRING (72.8644859 19.075896, 72.8645277 19.0752343, 72.8645378 19.0750507, 72.8645614 19.074619, 72.864593 19.0740842)",,,,,
623895532,7404757837,0,1279831552,tertiary,,Jawaharlal Nehru Road,False,True,82.41559530790883,,"LINESTRING (72.8678707 19.0796304, 72.8671941 19.0792556)",,,,,
623895532,2244637068,0,215040196,residential,,,False,False,135.2936475645114,,"LINESTRING (72.8678707 19.0796304, 72.8681572 19.0792705, 72.8681865 19.0792431, 72.8682134 19.0791721, 72.8682254 19.0790948, 72.868204 19.0789959, 72.8681966 19.078958, 72.8680886 19.0785358)",,,,,
623895532,245668366,0,1279831552,tertiary,,Jawaharlal Nehru Road,False,False,349.56721535030005,,"LINESTRING (72.8678707 19.0796304, 72.8682937 19.0798199, 72.8684839 19.0799816, 72.8689864 19.0804848, 72.8693299 19.08081, 72.8696368 19.0810855, 72.8697822 19.081212, 72.8699727 19.0813191, 72.8702193 19.0814689, 72.8703122 19.0815475, 72.8703766 19.0816474)",,,,,
623895533,7404757837,0,1279831552,tertiary,,Jawaharlal Nehru Road,False,False,2.3989124310676715,,"LINESTRING (72.8671744 19.0792447, 72.8671941 19.0792556)",,,,,
623895533,6554236449,0,697893411,residential,,,False,True,191.44464467268836,,"LINESTRING (72.8671744 19.0792447, 72.8667194 19.0791328, 72.866317 19.0790111, 72.8659844 19.0789097, 72.8654158 19.0788033)",,,,,
623895533,245668029,0,1279831552,tertiary,,Jawaharlal Nehru Road,False,True,58.71942308747904,,"LINESTRING (72.8671744 19.0792447, 72.8669943 19.0790973, 72.8667931 19.0788615)",,,,,
631507962,6986983418,0,1350668853,tertiary_link,,,False,False,13.857862567808422,,"LINESTRING (72.8644612 19.0572801, 72.8644503 19.0574043)",,,,,
631507963,2897022027,0,22859144,tertiary,2,,True,False,14.29421813482782,,"LINESTRING (72.8659841 19.0577613, 72.8658667 19.0576964)",,,,,
631507965,2897022060,0,1238603937,tertiary,2,,True,False,9.701777410654039,,"LINESTRING (72.8656488 19.0590058, 72.8655565 19.0590045)",,,,,
631507965,12495945330,0,1350668852,unclassified,2,,True,False,136.61959037063014,,"LINESTRING (72.8656488 19.0590058, 72.8657329 19.0581001, 72.8657507 19.0580405, 72.8657825 19.0579871, 72.8659164 19.0578371)",,,,,
631507969,2897024711,0,49682804,unclassified,,,False,True,7.9896674212555325,,"LINESTRING (72.866236 19.0663874, 72.8661849 19.0663342)",,,,,
631507969,2897024696,0,22855805,secondary,2,,True,False,35.900945637798856,,"LINESTRING (72.866236 19.0663874, 72.8664284 19.0662199, 72.8664584 19.0661937, 72.8664872 19.0661686)",,,,,
631507969,631525440,0,49682804,unclassified,,,False,False,141.02783486441677,,"LINESTRING (72.866236 19.0663874, 72.8663932 19.0664878, 72.8668101 19.0667468, 72.8671356 19.0669665, 72.8672034 19.0670049, 72.8673478 19.0670971)",,,,,
631507991,11976374939,0,22855921,tertiary,2,Avenue 3,True,False,141.89456825774573,,"LINESTRING (72.868924 19.0668192, 72.8679244 19.0659614)",,,,,
631507991,2897024734,0,49682804,unclassified,,,False,True,10.01728130877219,,"LINESTRING (72.868924 19.0668192, 72.8688529 19.0668792)",,,,,
631507992,2897024795,0,260786313,primary,3,Bandra Kurla Complex Road,True,False,7.99180147789592,,"LINESTRING (72.8684997 19.0690865, 72.8684361 19.0690471)",,,,,
631507992,10279771626,0,286066439,tertiary,2,,True,False,28.730395534099113,,"LINESTRING (72.8684997 19.0690865, 72.868651 19.0688713)",,,,,
631507993,10265837614,0,27055936,primary,3,Bandra Kurla Complex Road,True,False,139.22728814739418,,"LINESTRING (72.868405 19.0692212, 72.8695123 19.0699086)",,,,,
631507993,631507992,0,286066439,tertiary,2,,True,False,17.98301142398949,,"LINESTRING (72.868405 19.0692212, 72.8684997 19.0690865)",,,,,
631507995,2897024772,0,49682806,tertiary,,,False,True,9.995167826638944,,"LINESTRING (72.8701673 19.067815, 72.8701127 19.0678886)",,,,,
631507995,12350931356,0,22855921,tertiary,2,Avenue 3,True,False,67.17924741196319,,"LINESTRING (72.8701673 19.067815, 72.8697261 19.0675376, 72.8696352 19.0674802)",,,,,
631507995,2897024740,0,49682806,tertiary,,,False,False,74.77286309211676,,"LINESTRING (72.8701673 19.067815, 72.870213 19.0676838, 72.8702729 19.0672062, 72.8702796 19.0671532)",,,,,
631525434,2897024687,0,49684335,unclassified,,,False,True,8.188954059782773,,"LINESTRING (72.866911 19.0659688, 72.8668703 19.065906)",,,,,
631525434,2897024676,0,1291883373,tertiary,2,,True,False,72.29896002801293,,"LINESTRING (72.866911 19.0659688, 72.8675642 19.0657648)",,,,,
631525434,631525440,0,49684335,unclassified,,,False,False,138.003093504679,,"LINESTRING (72.866911 19.0659688, 72.8669728 19.0660642, 72.8672631 19.0665128, 72.867321 19.0666023, 72.8673546 19.0667401, 72.8673478 19.0670971)",,,,,
631525438,245666966,0,22855805,secondary,2,,True,False,18.304745129790675,,"LINESTRING (72.8652769 19.0672793, 72.8653978 19.0671608)",,,,,
631525438,2897024798,0,27055936,primary,3,Bandra Kurla Complex Road,True,False,385.3190888813392,,"LINESTRING (72.8652769 19.0672793, 72.8683414 19.0691817)",,,,,
631525440,2897024734,0,49682804,unclassified,,,False,False,214.12829466127,,"LINESTRING (72.8673478 19.0670971, 72.8673947 19.0671258, 72.8674923 19.0671855, 72.8680142 19.067507, 72.8680551 19.0675296, 72.8682888 19.0675866, 72.868365 19.0675517, 72.8684056 19.0675331, 72.8685167 19.0673707, 72.8688529 19.0668792)",,,,,
631525440,631507969,0,49682804,unclassified,,,False,True,141.02783486441677,,"LINESTRING (72.8673478 19.0670971, 72.8672034 19.0670049, 72.8671356 19.0669665, 72.8668101 19.0667468, 72.8663932 19.0664878, 72.866236 19.0663874)",,,,,
631525440,631525434,0,49684335,unclassified,,,False,True,138.003093504679,,"LINESTRING (72.8673478 19.0670971, 72.8673546 19.0667401, 72.867321 19.0666023, 72.8672631 19.0665128, 72.8669728 19.0660642, 72.866911 19.0659688)",,,,,
631525441,296857791,0,286066428,secondary,3,,True,False,18.697267582410852,,"LINESTRING (72.8722123 19.0711547, 72.8723 19.0710084)",,,,,
631525441,6430673820,0,1251127698,primary,3,Bandra Kurla Complex Road,True,False,40.76610725407619,,"LINESTRING (72.8722123 19.0711547, 72.8724177 19.0711982, 72.8725951 19.071196)",,,,,
1232643956,3206284093,0,107213224,residential,,Road 2,False,False,160.47802955950343,,"LINESTRING (72.8987337 19.0689075, 72.8985331 19.0686507, 72.8984057 19.0685534, 72.8982946 19.0684831, 72.8980121 19.0683955, 72.8977149 19.0683971, 72.8974335 19.0684876)",,,,,
1232643956,1232644609,0,107213224,residential,,Road 2,False,True,138.33936758460635,,"LINESTRING (72.8987337 19.0689075, 72.8987834 19.069125, 72.8987856 19.0693804, 72.8987098 19.0696255, 72.8985622 19.0698395, 72.8983556 19.0700041)",,,,,
1232643956,1232644519,0,314585679,residential,,,False,False,74.17239469072945,,"LINESTRING (72.8987337 19.0689075, 72.8987654 19.0688721, 72.8993155 19.0685331)",,,,,
1232644012,4264598321,0,107213212,tertiary,,Ghatkopar Mahul Road,True,False,15.714689766390778,,"LINESTRING (72.900476 19.0685557, 72.9004288 19.0684216)",,,,,
1232644012,4264598322,0,1380178535,residential,,Road 2,False,False,19.82748430775776,,"LINESTRING (72.900476 19.0685557, 72.9002916 19.0685934)",,,,,
1232644013,2804594089,0,107213238,residential,,Road No 4,False,True,18.085098231327787,,"LINESTRING (72.8923582 19.0679594, 72.8922363 19.0680742)",,,,,
1232644013,6495534604,0,1155676538,residential,,Road No 13,False,False,128.72505761587604,,"LINESTRING (72.8923582 19.0679594, 72.8916704 19.0670015)",,,,,
1232644013,1232644316,0,"[789350614, 107213238, 789350615]",residential,,Road No 4,False,False,49.004513300712624,,"LINESTRING (72.8923582 19.0679594, 72.8925865 19.0677856, 72.8926891 19.0677074, 72.8927213 19.0676829)",,,yes,,
1232644156,3206284093,0,107213254,residential,,,False,False,70.47301719676757,,"LINESTRING (72.8971045 19.0679354, 72.8972283 19.0681355, 72.8974335 19.0684876)",,,,,
1232644156,1232644335,0,107213254,residential,,,False,True,266.065734249032,,"LINESTRING (72.8971045 19.0679354, 72.8969003 19.0676945, 72.8966594 19.0674906, 72.8962509 19.0672226, 72.8958817 19.0670662, 72.8954803 19.0669073, 72.8954163 19.0668837, 72.8951995 19.0668142, 72.8949664 19.0667369)",,,,,
1232644156,4445143775,0,1335309076,residential,,Sainath Mandir Road,False,False,48.32495267228336,,"LINESTRING (72.8971045 19.0679354, 72.8969111 19.0680528, 72.8967369 19.0681947)",,,,,
1232644156,12951470684,0,1335309076,residential,,Sainath Mandir Road,False,True,142.04943067243028,,"LINESTRING (72.8971045 19.0679354, 72.8974232 19.0678095, 72.8977627 19.0677494, 72.8981079 19.0677577, 72.8984168 19.0678184)",,,,,
1232644316,6431316960,0,1120261361,residential,,,False,False,214.29396835723392,,"LINESTRING (72.8927213 19.0676829, 72.8915969 19.0660752)",,,,,
1232644316,7384021676,0,275787643,residential,,Road No 4,False,False,134.9861545156971,,"LINESTRING (72.8927213 19.0676829, 72.8930784 19.067501, 72.8931584 19.067503, 72.8934509 19.0675102, 72.8938191 19.0675697, 72.8939513 19.0675794)",,,,,
1232644316,1232644013,0,"[107213238, 789350614, 789350615]",residential,,Road No 4,False,True,49.00451330071263,,"LINESTRING (72.8927213 19.0676829, 72.8926891 19.0677074, 72.8925865 19.0677856, 72.8923582 19.0679594)",,,yes,,
1232644316,2804433703,0,1188046681,residential,,Pipeline Road,False,True,116.09074253892703,,"LINESTRING (72.8927213 19.0676829, 72.893264 19.0685163, 72.8933031 19.0685703)",,,,,
1232644335,2246472069,0,151488615,residential,,Road No 4,False,False,23.488630276069845,,"LINESTRING (72.8949664 19.0667369, 72.8950293 19.0665342)",,,,,
1232644335,4445143770,0,151488615,residential,,Road No 4,False,True,29.429063015744678,,"LINESTRING (72.8949664 19.0667369, 72.8949152 19.0669971)",,,,,
1232644335,1232644156,0,107213254,residential,,,False,False,266.065734249032,,"LINESTRING (72.8949664 19.0667369, 72.8951995 19.0668142, 72.8954163 19.0668837, 72.8954803 19.0669073, 72.8958817 19.0670662, 72.8962509 19.0672226, 72.8966594 19.0674906, 72.8969003 19.0676945, 72.8971045 19.0679354)",,,,,
1232644362,2246471962,0,215293614,residential,,Prakash Thorat Marg,False,True,13.327633205896527,,"LINESTRING (72.8964352 19.0650845, 72.8963222 19.0651389)",,yes,,,
1232644362,2439252025,0,215242020,residential,,,False,False,138.7857483769481,,"LINESTRING (72.8964352 19.0650845, 72.8966073 19.0650458, 72.8970224 19.0650022, 72.8972282 19.0650223, 72.8973772 19.0650659, 72.897583 19.0651531, 72.8976993 19.0652226)",,,,,
1232644362,2439252021,0,215293614,residential,,Prakash Thorat Marg,False,False,51.66494674368541,,"LINESTRING (72.8964352 19.0650845, 72.8965017 19.0649874, 72.8966412 19.0646643)",,yes,,,
1232644443,11043282242,0,107213250,residential,,,False,False,167.70602930914353,,"LINESTRING (72.8985023 19.0677398, 72.8985057 19.0676266, 72.8985015 19.0676098, 72.8983815 19.06745, 72.8983534 19.0674125, 72.8974039 19.0667163)",,,,,
1232644443,12951470684,0,1409439215,residential,,,True,False,14.503300811435894,,"LINESTRING (72.8985023 19.0677398, 72.8984894 19.0677382, 72.8984654 19.0677427, 72.8984442 19.0677542, 72.8984275 19.0677722, 72.898418 19.0677945, 72.8984168 19.0678184)",,,,,
1232644505,5865538270,0,"[107213246, 1274068119]",trunk_link,2,Chembur Flyover,True,False,224.12963873291574,,"LINESTRING (72.8976319 19.0643742, 72.8978545 19.0646102, 72.8987215 19.0652151, 72.8993212 19.0655925)",,,yes,,
1232644512,1643351868,0,122277851,tertiary,2,Shell Colony Road,False,False,131.6735964824043,,"LINESTRING (72.8983876 19.063349, 72.8982374 19.063409, 72.8971917 19.0636991)",,,,,
1232644512,1366857600,0,122277851,tertiary,2,Shell Colony Road,False,True,37.38767098279023,,"LINESTRING (72.8983876 19.063349, 72.898483 19.0632807, 72.8984966 19.0631479, 72.8985532 19.0630759)",,,,,
1232644519,1232643956,0,314585679,residential,,,False,True,74.17239469072945,,"LINESTRING (72.8993155 19.0685331, 72.8987654 19.0688721, 72.8987337 19.0689075)",,,,,
1232644519,7816158000,0,837191773,residential,,,True,False,3.6312239058044398,roundabout,"LINESTRING (72.8993155 19.0685331, 72.8993302 19.0685417, 72.8993467 19.0685465)",,,,,
1232644609,1232644928,0,107213259,residential,,,False,False,80.44249844326048,,"LINESTRING (72.8983556 19.0700041, 72.8987012 19.0706496)",,,,,
1232644609,1232643956,0,107213224,residential,,Road 2,False,False,138.33936758460635,,"LINESTRING (72.8983556 19.0700041, 72.8985622 19.0698395, 72.8987098 19.0696255, 72.8987856 19.0693804, 72.8987834 19.069125, 72.8987337 19.0689075)",,,,,
1232644609,1232644770,0,107213224,residential,,Road 2,False,True,153.69593305527414,,"LINESTRING (72.8983556 19.0700041, 72.8980856 19.0701105, 72.897794 19.0701321, 72.8975099 19.0700665, 72.8974824 19.0700503, 72.8972615 19.0699205, 72.8970738 19.0697085)",,,,,
1232644635,4445143770,0,151488615,residential,,Road No 4,False,False,82.97771564945265,,"LINESTRING (72.8947132 19.0677185, 72.8949152 19.0669971)",,,,,
1232644635,7384021677,0,789350613,residential,,Road No 4,False,True,64.03464315489737,,"LINESTRING (72.8947132 19.0677185, 72.8941177 19.0675966)",,,,,
1232644635,12353523816,0,"[1500149955, 107213255]",residential,,Road 13,False,False,202.36263318746347,,"LINESTRING (72.8947132 19.0677185, 72.8952552 19.0683166, 72.8958858 19.0690331, 72.8959561 19.0691084)",,,,,
1232644648,2246472196,0,151488617,residential,,,False,False,95.30968041118544,,"LINESTRING (72.8964595 19.0700538, 72.89568 19.0704919)",,,,,
1232644648,1232644770,0,151488617,residential,,,False,True,75.11342472521562,,"LINESTRING (72.8964595 19.0700538, 72.8970738 19.0697085)",,,,,
1232644648,2246472199,0,235853246,residential,,Sainath Mandir Road,False,False,139.64854717176993,,"LINESTRING (72.8964595 19.0700538, 72.8966432 19.0703043, 72.8968857 19.0705233, 72.8970341 19.0706109, 72.8971702 19.0706913, 72.8974849 19.0708011)",,,,,
1232644648,7380517054,0,"[447345434, 235853246]",residential,,Sainath Mandir Road,False,True,81.94424711854393,,"LINESTRING (72.8964595 19.0700538, 72.896386 19.069914, 72.89629 19.0696782, 72.8962165 19.0695044, 72.8961587 19.0693744)",,,,,
1232644665,2804443043,0,"[275766283, 275766286, 285611391]",tertiary,2,Lokmanya Tilak Terminus Road,True,False,355.19780667070825,,"LINESTRING (72.8924407 19.0683195, 72.8923024 19.0682669, 72.8921928 19.0681933, 72.8920827 19.0681484, 72.8919425 19.0681125, 72.8908902 19.0680651, 72.8897721 19.0679436, 72.8895627 19.067883, 72.8892731 19.0677772, 72.8891834 19.0676981)",,,yes,,
