u,v,key,osmid,highway,lanes,name,oneway,reversed,length,junction,geometry,ref,access,bridge,maxspeed,tunnel,status
11031966916,2244961472,0,215075965,living_street,,,False,True,111.61979656437558,,"LINESTRING (72.8992405 19.0875601, 72.8990389 19.0876814, 72.8987825 19.0877727, 72.8984722 19.0878712, 72.8984317 19.0879286, 72.8983064 19.0880046)",,,,,,Open
11031966923,2244961597,0,215075931,living_street,,,False,False,30.691702122592616,,"LINESTRING (72.8977823 19.0904473, 72.8978558 19.0904544, 72.8979644 19.0904798, 72.8980666 19.0905075)",,,,,,Open
11031966923,7401551098,0,215075931,living_street,,,False,True,90.71750201244836,,"LINESTRING (72.8977823 19.0904473, 72.8976721 19.0904367, 72.8974441 19.0904177, 72.8972885 19.0903841, 72.8972503 19.0903891, 72.8972188 19.0904113, 72.8971718 19.0904696, 72.8970779 19.0905495, 72.8970069 19.0905888)",,,,,,Flooded
11031966923,11022234436,0,1186794922,living_street,,,False,False,158.62801494976148,,"LINESTRING (72.8977823 19.0904473, 72.8978393 19.0904114, 72.8979137 19.0903913, 72.8979862 19.090388, 72.8981526 19.0903963, 72.8985383 19.0904281, 72.8989239 19.0904812, 72.8989926 19.0904673, 72.8990838 19.0903814, 72.8991687 19.0902661)",,,,,,Open
11036898409,11036898414,0,215059298,residential,,,False,False,42.9547760969846,,"LINESTRING (72.8740357 19.0697664, 72.8739599 19.0693868)",,permissive,,,,Open
11036898409,11036898414,1,1188597177,residential,,,False,False,197.4655821410057,,"LINESTRING (72.8740357 19.0697664, 72.8741635 19.0697495, 72.8746973 19.069679, 72.8747419 19.0696407, 72.8747451 19.0693158, 72.8747211 19.0692874, 72.8739599 19.0693868)",,permissive,,,,Open
11036898409,12070945716,0,215059298,residential,,,False,True,43.77399193430168,,"LINESTRING (72.8740357 19.0697664, 72.8740585 19.0698809, 72.8741085 19.070154)",,permissive,,,,Open
11036898414,11036898409,0,215059298,residential,,,False,True,42.9547760969846,,"LINESTRING (72.8739599 19.0693868, 72.8740357 19.0697664)",,permissive,,,,Open
11036898414,11036898409,1,1188597177,residential,,,False,True,197.4655821410057,,"LINESTRING (72.8739599 19.0693868, 72.8747211 19.0692874, 72.8747451 19.0693158, 72.8747419 19.0696407, 72.8746973 19.069679, 72.8741635 19.0697495, 72.8740357 19.0697664)",,permissive,,,,Flooded
11036898414,11036911863,0,215059298,residential,,,False,False,44.611693432883214,,"LINESTRING (72.8739599 19.0693868, 72.8738881 19.0690268, 72.8738859 19.068992)",,permissive,,,,Open
11036905404,11036929905,0,1188598464,residential,,,False,False,35.2909725503058,,"LINESTRING (72.8761805 19.069214, 72.8765063 19.0691371)",,,,,,Open
11036905404,1647285761,0,151889271,residential,,P Keluskar Mg,False,False,390.45417959682254,,"LINESTRING (72.8761805 19.069214, 72.876164 19.0688713, 72.876151 19.0685999, 72.8761052 19.0682355, 72.8759716 19.0673801, 72.8758742 19.0665167, 72.8760228 19.0657324)",,,,,,Open
11036905404,12068096079,0,151889271,residential,,P Keluskar Mg,False,True,135.15529583932485,,"LINESTRING (72.8761805 19.069214, 72.8761834 19.0692474, 72.8761879 19.0692978, 72.8762185 19.0694646, 72.876228 19.0695, 72.8763008 19.0696253, 72.8763563 19.0697019, 72.8763676 19.0697175, 72.8764783 19.0698585, 72.8767228 19.0702966)",,,,,,Open
11036911863,12070940448,0,215059298,residential,,,False,False,21.84301784850233,,"LINESTRING (72.8738859 19.068992, 72.8738737 19.0687959)",,permissive,,,,Open
11036911863,11036911864,0,1188597911,residential,,,False,False,81.60152217961864,,"LINESTRING (72.8738859 19.068992, 72.8746573 19.0689083)",,permissive,,,,Open
11036911863,11036898414,0,215059298,residential,,,False,True,44.611693432883214,,"LINESTRING (72.8738859 19.068992, 72.8738881 19.0690268, 72.8739599 19.0693868)",,permissive,,,,Flooded
11036911864,11036911863,0,1188597911,residential,,,False,True,81.60152217961864,,"LINESTRING (72.8746573 19.0689083, 72.8738859 19.068992)",,permissive,,,,Open
11036929905,11036905404,0,1188598464,residential,,,False,True,35.2909725503058,,"LINESTRING (72.8765063 19.0691371, 72.8761805 19.069214)",,,,,,Open
11037035695,1647285774,0,1188615145,residential,,Ingalwadi Lane,False,False,33.20632764133552,,"LINESTRING (72.876827 19.0707759, 72.8768709 19.0707082, 72.8768454 19.0704903)",,,,,,Open
11037035697,2246472304,0,215241981,residential,,Ingalwadi Lane,False,True,54.29162820812573,,"LINESTRING (72.8781171 19.072591, 72.8786153 19.0727202)",,,,,,Open
11037035697,8696413517,0,215241981,residential,,Ingalwadi Lane,False,False,123.8848086871338,,"LINESTRING (72.8781171 19.072591, 72.8780147 19.0725754, 72.8776681 19.0724918, 72.8775117 19.0723896, 72.877325 19.0722676, 72.8771794 19.0720194)",,,,,,Open
11037035697,6430758485,0,686106863,residential,,,False,False,255.1232121639768,,"LINESTRING (72.8781171 19.072591, 72.8773741 19.0707314, 72.8772521 19.0704473)",,,,,,Open
11037063803,4357358503,0,1188615608,residential,,,False,True,41.22441872276298,,"LINESTRING (72.8780325 19.0705077, 72.8780466 19.0701372)",,,,,,Open
11037100377,11037100379,0,1188620007,living_street,,,False,False,18.59834558257695,,"LINESTRING (72.8804066 19.0709246, 72.8804592 19.0710843)",,,,,,Open
11037100377,11037100381,0,1517047134,residential,,,False,False,23.68199164749821,,"LINESTRING (72.8804066 19.0709246, 72.8802046 19.071019)",,,,,,Open
11037100377,4357358499,0,1517047134,residential,,,False,True,14.939628650988892,,"LINESTRING (72.8804066 19.0709246, 72.8805375 19.0708722)",,,,,,Open
11037100378,11037100379,0,1188620007,living_street,,,False,True,4.156422111480293,,"LINESTRING (72.8804719 19.0711197, 72.8804592 19.0710843)",,,,,,Open
11037100379,11037100378,0,1188620007,living_street,,,False,False,4.156422111480293,,"LINESTRING (72.8804592 19.0710843, 72.8804719 19.0711197)",,,,,,Open
11037100379,11037100377,0,1188620007,living_street,,,False,True,18.59834558257695,,"LINESTRING (72.8804592 19.0710843, 72.8804066 19.0709246)",,,,,,Open
11037100379,11037100380,0,1188620008,living_street,,,False,False,23.63289499623172,,"LINESTRING (72.8804592 19.0710843, 72.8802442 19.0711466)",,,,,,Open
11037100380,11037100381,0,1188620008,living_street,,,False,False,14.786230300788858,,"LINESTRING (72.8802442 19.0711466, 72.8802046 19.071019)",,,,,,Open
11037100380,11037100379,0,1188620008,living_street,,,False,True,23.63289499623172,,"LINESTRING (72.8802442 19.0711466, 72.8804592 19.0710843)",,,,,,Open
11037100380,11037100382,0,1188620009,living_street,,,False,False,9.315989340333449,,"LINESTRING (72.8802442 19.0711466, 72.88016 19.0711728)",,,,,,Open
11037100381,11037100380,0,1188620008,living_street,,,False,True,14.786230300788858,,"LINESTRING (72.8802046 19.071019, 72.8802442 19.0711466)",,,,,,Open
11037100381,1366009071,0,1517047134,residential,,,False,False,66.30216140783446,,"LINESTRING (72.8802046 19.071019, 72.8795997 19.0711884)",,,,,,Open
11037100381,11037100377,0,1517047134,residential,,,False,True,23.68199164749821,,"LINESTRING (72.8802046 19.071019, 72.8804066 19.0709246)",,,,,,Open
11037100382,11037100380,0,1188620009,living_street,,,False,True,9.315989340333449,,"LINESTRING (72.88016 19.0711728, 72.8802442 19.0711466)",,,,,,Open
11038640722,2246471861,0,437953652,residential,,,False,False,27.98385899743298,,"LINESTRING (72.8909598 19.0640003, 72.8908288 19.0637812)",,,,,,Open
11038640722,1367093170,0,437953652,residential,,,False,True,23.235949380407543,,"LINESTRING (72.8909598 19.0640003, 72.891062 19.0641856)",,,,,,Open
11038640722,1367093227,0,1188797500,residential,,,False,False,186.50808282201496,,"LINESTRING (72.8909598 19.0640003, 72.8907724 19.0640139, 72.8906569 19.064064, 72.890615 19.0641803, 72.8906637 19.0642882, 72.8907023 19.0643805, 72.8913125 19.0652461)",,,,,,Open
11038649369,2246472068,0,1176140837,residential,,,False,False,34.71887438274981,,"LINESTRING (72.8940143 19.0661566, 72.8940413 19.0663391, 72.8940054 19.0663794, 72.8939376 19.0664189)",,,,,,Open
11038649369,2246472025,0,1176140837,residential,,,False,True,28.46358847867877,,"LINESTRING (72.8940143 19.0661566, 72.8940109 19.0661339, 72.8939767 19.0659031)",,,,,,Flooded
11038649369,11038649371,0,1188798595,residential,,,False,False,179.7648247369059,,"LINESTRING (72.8940143 19.0661566, 72.8930216 19.0662269, 72.8923228 19.06637)",,,,,,Open
11038649371,11038649369,0,1188798595,residential,,,False,True,179.7648247369059,,"LINESTRING (72.8923228 19.06637, 72.8930216 19.0662269, 72.8940143 19.0661566)",,,,,,Flooded
11042148860,1647285780,0,789317004,residential,,Bazar Ward Road,False,False,83.83021142065995,,"LINESTRING (72.8836824 19.0719345, 72.8836805 19.0711806)",,,,,,Open
11042148860,8701016828,0,1175020085,residential,,MIG Colony Road,False,True,63.83493739017972,,"LINESTRING (72.8836824 19.0719345, 72.883078 19.0719917)",,,,,,Open
11042148860,6431190845,0,789317004,residential,,Bazar Ward Road,False,True,48.10313290814911,,"LINESTRING (72.8836824 19.0719345, 72.8836826 19.0720014, 72.8836835 19.0723671)",,,,,,Open
11042156492,7379899432,0,1189136109,living_street,,,False,True,38.80089415538465,,"LINESTRING (72.8799447 19.0697042, 72.8803053 19.0696293)",,,,,,Open
11043282242,2439252027,0,107213250,residential,,,False,False,212.8823336969644,,"LINESTRING (72.8974039 19.0667163, 72.8974023 19.0667152, 72.8973362 19.0666863, 72.8972125 19.0666306, 72.8968835 19.0664786, 72.8965442 19.0663298, 72.8957492 19.06603, 72.8955461 19.0659562)",,,,,,Open
11043282242,1232644443,0,107213250,residential,,,False,True,167.70602930914353,,"LINESTRING (72.8974039 19.0667163, 72.8983534 19.0674125, 72.8983815 19.06745, 72.8985015 19.0676098, 72.8985057 19.0676266, 72.8985023 19.0677398)",,,,,,Open
11043282242,2246471962,0,"[1192338920, 215242115, 1192338919]",residential,,,False,False,237.64740134998232,,"LINESTRING (72.8974039 19.0667163, 72.8975725 19.0664265, 72.8975624 19.0663285, 72.89754 19.0662375, 72.8975061 19.0661438, 72.8974759 19.0660653, 72.8974415 19.0660234, 72.8969408 19.065636, 72.8963222 19.0651389)",,,,,,Open
11045723145,1647285813,0,260786326,tertiary,,,False,False,47.28744516492825,,"LINESTRING (72.8835126 19.076301, 72.8830665 19.0762453)",,,,,,Open
11045723145,4357416049,0,260786326,tertiary,,,False,True,18.835473870229382,,"LINESTRING (72.8835126 19.076301, 72.8836828 19.0763541)",,,,,,Flooded
11045723145,11045723146,0,1189548343,living_street,,,False,False,75.07260822413147,,"LINESTRING (72.8835126 19.076301, 72.8835935 19.0756302)",,,,,,Open
11045723146,11045723145,0,1189548343,living_street,,,False,True,75.07260822413147,,"LINESTRING (72.8835935 19.0756302, 72.8835126 19.076301)",,,,,,Open
11045733888,10657158654,0,437960395,residential,,,False,False,117.05320910351782,,"LINESTRING (72.8841005 19.0759123, 72.8842404 19.075879, 72.8847903 19.0755203, 72.8850531 19.0753808)",,,,,,Open
11045733888,4357416049,0,437960395,residential,,,False,True,75.26229227311825,,"LINESTRING (72.8841005 19.0759123, 72.8838123 19.0759764, 72.8836828 19.0763541)",,,,,,Open
11045733888,11045733895,0,1189548278,living_street,,,False,False,192.75217902592777,,"LINESTRING (72.8841005 19.0759123, 72.8840986 19.0756994, 72.8840961 19.0754214, 72.8839545 19.0754126, 72.8839133 19.0752594, 72.8837712 19.0751695, 72.8837526 19.0747575, 72.8835767 19.0747538, 72.8836441 19.0745536)",,,,,,Open
11045733895,1366009086,0,122177874,residential,,Masrani Lane,False,False,21.093844255671247,,"LINESTRING (72.8836441 19.0745536, 72.8838404 19.0745932)",,,,,,Open
11045733895,1366009085,0,122177874,residential,,Masrani Lane,False,True,51.4465107841459,,"LINESTRING (72.8836441 19.0745536, 72.8834891 19.0745284, 72.8831569 19.0745219)",,,,,,Open
11045733895,11045733888,0,1189548278,living_street,,,False,True,192.75217902592777,,"LINESTRING (72.8836441 19.0745536, 72.8835767 19.0747538, 72.8837526 19.0747575, 72.8837712 19.0751695, 72.8839133 19.0752594, 72.8839545 19.0754126, 72.8840961 19.0754214, 72.8840986 19.0756994, 72.8841005 19.0759123)",,,,,,Open
11052130893,2647295298,0,1190305533,residential,,,False,True,46.6659719029046,,"LINESTRING (72.8955675 19.0579754, 72.8960075 19.0579191)",,,,,,Open
11052130893,13676994258,0,1492516283,residential,,,False,False,13.320023820974027,,"LINESTRING (72.8955675 19.0579754, 72.8954443 19.0580035)",,,,,,Flooded
11052130893,4972461860,0,1240182692,secondary,2.0,Ramakrishna Chemburkar Marg,True,False,38.4913478109969,,"LINESTRING (72.8955675 19.0579754, 72.8954944 19.0578168, 72.8954405 19.0576513)",,,,,,Open
11054253641,2246472361,0,789278043,residential,,,False,False,114.76385951881012,,"LINESTRING (72.8768771 19.073091, 72.8768741 19.0731106, 72.8769619 19.0735217, 72.8769682 19.0735627, 72.8769432 19.0736086, 72.8765455 19.0739381)",,,,,,Open
11054253641,11054272243,0,789278043,residential,,,False,True,41.46549656427321,,"LINESTRING (72.8768771 19.073091, 72.8768814 19.0730625, 72.8769081 19.0730237, 72.8768125 19.0727399)",,,,,,Flooded
11054253641,11054253643,0,1190530278,residential,,,False,False,64.20087234535096,,"LINESTRING (72.8768771 19.073091, 72.8771926 19.0730237, 72.87748 19.0730298)",,,,,,Open
11054253643,11054253641,0,1190530278,residential,,,False,True,64.20087234535096,,"LINESTRING (72.87748 19.0730298, 72.8771926 19.0730237, 72.8768771 19.073091)",,,,,,Open
11054272243,11054253641,0,789278043,residential,,,False,False,41.46549656427321,,"LINESTRING (72.8768125 19.0727399, 72.8769081 19.0730237, 72.8768814 19.0730625, 72.8768771 19.073091)",,,,,,Open
11054276989,2246472304,0,152629595,tertiary,,A H Wadia Marg,False,False,6.728811651844776,,"LINESTRING (72.8785938 19.0726632, 72.8786153 19.0727202)",,,,,,Flooded
11054276989,2246472233,0,152629595,tertiary,,A H Wadia Marg,False,True,157.82142073804377,,"LINESTRING (72.8785938 19.0726632, 72.8780892 19.0713264)",,,,,,Open
11054276989,11054276990,0,1190530602,living_street,,,False,False,86.87091096254348,,"LINESTRING (72.8785938 19.0726632, 72.8793676 19.0723884)",,,,,,Open
11054276990,11054276989,0,1190530602,living_street,,,False,True,86.87091096254348,,"LINESTRING (72.8793676 19.0723884, 72.8785938 19.0726632)",,,,,,Open
11054406699,1366009114,0,1190550997,living_street,,,False,True,102.38755047033466,,"LINESTRING (72.8833527 19.0755911, 72.8823815 19.0755178)",,,,,,Open
11054417891,2246472501,0,215242089,residential,,,False,True,68.48609087053447,,"LINESTRING (72.8788346 19.0768628, 72.8781829 19.0768631)",,,,,,Open
11054417891,2246472492,0,215242089,residential,,,False,False,47.4594933995415,,"LINESTRING (72.8788346 19.0768628, 72.8792055 19.0768577, 72.8792859 19.0768514)",,,,,,Open
11054417891,11054417894,0,1190547550,residential,,,False,False,65.14632563082729,,"LINESTRING (72.8788346 19.0768628, 72.8788766 19.0766161, 72.8788987 19.0765995, 72.8792247 19.076627)",,,,,,Flooded
11054417894,11054417891,0,1190547550,residential,,,False,True,65.14632563082729,,"LINESTRING (72.8792247 19.076627, 72.8788987 19.0765995, 72.8788766 19.0766161, 72.8788346 19.0768628)",,,,,,Open
11054417895,12430188033,0,1343773631,trunk_link,,,True,False,5.982794125179653,,"LINESTRING (72.8781596 19.0756484, 72.8782065 19.0756179)",,,,,,Open
11054417895,11054417897,0,1190547551,residential,,,False,False,68.81442809689179,,"LINESTRING (72.8781596 19.0756484, 72.8782612 19.0758125, 72.8782816 19.0762408)",,,,,,Open
11054417897,11054417895,0,1190547551,residential,,,False,True,68.81442809689179,,"LINESTRING (72.8782816 19.0762408, 72.8782612 19.0758125, 72.8781596 19.0756484)",,,,,,Open
11054434362,7401192405,0,22855090,residential,,New Hall Road,False,False,39.18317922816005,,"LINESTRING (72.8830589 19.0771939, 72.8830352 19.0772304, 72.8829774 19.0775351)",,,,,,Flooded
11054434362,1366009151,0,22855090,residential,,New Hall Road,False,True,39.5025566658134,,"LINESTRING (72.8830589 19.0771939, 72.8830755 19.0771683, 72.8831439 19.0771302, 72.8833953 19.0770518)",,,,,,Open
11054434362,11054434368,0,1190551500,residential,,,False,False,56.94138490245157,,"LINESTRING (72.8830589 19.0771939, 72.8829509 19.0770719, 72.8829179 19.0770601, 72.8828133 19.0770579, 72.8827832 19.0770697, 72.8827691 19.077084, 72.8827647 19.0772544)",,,,,,Open
11054434368,11054434362,0,1190551500,residential,,,False,True,56.94138490245157,,"LINESTRING (72.8827647 19.0772544, 72.8827691 19.077084, 72.8827832 19.0770697, 72.8828133 19.0770579, 72.8829179 19.0770601, 72.8829509 19.0770719, 72.8830589 19.0771939)",,,,,,Open
11054465485,1366027980,0,570227371,residential,,Pipe Line Road,False,True,135.50668645139433,,"LINESTRING (72.8819411 19.077332, 72.8816826 19.0761381)",,,,,,Open
11054465485,13800143253,0,"[570227371, 275785279]",residential,,Pipe Line Road,False,False,437.5553041128015,,"LINESTRING (72.8819411 19.077332, 72.8819475 19.0773616, 72.8819831 19.0775233, 72.8820361 19.0777822, 72.8823056 19.0790829, 72.8823645 19.0793811, 72.8823964 19.0795213, 72.882408 19.0795773, 72.8825296 19.0801807, 72.8825879 19.0806339, 72.8826745 19.081204)",,,,,,Open
11054465485,11054465489,0,1190552281,residential,,,False,False,44.05965542635965,,"LINESTRING (72.8819411 19.077332, 72.8817398 19.0774981, 72.8817305 19.0775171, 72.8817325 19.0775319, 72.881754 19.0776378)",,,,,,Open
11054465489,11054465485,0,1190552281,residential,,,False,True,44.05965542635965,,"LINESTRING (72.881754 19.0776378, 72.8817325 19.0775319, 72.8817305 19.0775171, 72.8817398 19.0774981, 72.8819411 19.077332)",,,,,,Open
11054515158,7383907140,0,938635406,tertiary,,S G Barve Marg,False,True,124.15594244002152,,"LINESTRING (72.8801295 19.0726448, 72.8797454 19.0715889)",,,,,,Open
11054515158,6430960763,0,938635406,tertiary,,S G Barve Marg,False,False,128.0846833810633,,"LINESTRING (72.8801295 19.0726448, 72.8802756 19.0730465, 72.880315 19.0734687, 72.8802672 19.0737686)",,,,,,Open
11054515158,9171437932,0,1190558639,living_street,,,False,True,88.84995943539823,,"LINESTRING (72.8801295 19.0726448, 72.8802941 19.0725974, 72.8803362 19.0725742, 72.8803426 19.0725454, 72.8803533 19.0725231, 72.8808939 19.0723596)",,,,,,Open
11054517749,11054517750,0,1190561326,residential,,,False,False,28.55925874334873,,"LINESTRING (72.8741056 19.0762393, 72.8742213 19.0760069)",,,,,,Open
11054517749,10265662206,0,437957543,residential,,,False,False,210.78308647052137,,"LINESTRING (72.8741056 19.0762393, 72.8740901 19.0762278, 72.8737369 19.0760257, 72.8732586 19.0758729, 72.8727765 19.0755983, 72.8726648 19.0755316, 72.8723493 19.0753431)",,,,,,Open
11054517749,4357358593,0,437957543,residential,,,False,True,298.5666791347388,,"LINESTRING (72.8741056 19.0762393, 72.8744553 19.0765002, 72.8747646 19.0767173, 72.8751711 19.0768593, 72.8752706 19.0768952, 72.8756437 19.076984, 72.8759247 19.0770111, 72.876493 19.0769933, 72.8767158 19.0769239)",,,,,,Open
11054517750,2804548109,0,1158399733,trunk,3.0,Santa Cruz – Chembur Link Road,True,False,19.972518513371547,,"LINESTRING (72.8742213 19.0760069, 72.8743926 19.0760847)",SCLR,,,,,Open
11054517750,11054517749,0,1190561326,residential,,,False,True,28.55925874334873,,"LINESTRING (72.8742213 19.0760069, 72.8741056 19.0762393)",,,,,,Open
11054528619,11054528636,0,1190562142,residential,,,False,True,22.51625464647498,,"LINESTRING (72.8827065 19.0726776, 72.8829185 19.0726483)",,,,,,Open
11054528619,11054528619,0,1190562142,residential,,,False,False,57.73243061481987,,"LINESTRING (72.8827065 19.0726776, 72.8827103 19.0728627, 72.8826297 19.0728655, 72.88262 19.0728338, 72.8826162 19.0727053, 72.8826295 19.072686, 72.8827065 19.0726776)",,,,,,Open
11054528619,11054528619,1,1190562142,residential,,,False,True,57.73243061481987,,"LINESTRING (72.8827065 19.0726776, 72.8826295 19.072686, 72.8826162 19.0727053, 72.88262 19.0728338, 72.8826297 19.0728655, 72.8827103 19.0728627, 72.8827065 19.0726776)",,,,,,Open
11054528619,11054528635,0,1190562143,residential,,,False,False,97.9185776713291,,"LINESTRING (72.8827065 19.0726776, 72.8827011 19.0725152, 72.8827799 19.0724926, 72.8828116 19.0724769, 72.8828049 19.0723416, 72.8828198 19.0723273, 72.8829119 19.0723218, 72.8829229 19.0723445, 72.8829312 19.0724718, 72.8829393 19.0724918, 72.8829573 19.0725007, 72.8831369 19.0724835)",,,,,,Flooded
11054528635,6431190844,0,1190562142,residential,,,False,True,10.388719580768129,,"LINESTRING (72.8831369 19.0724835, 72.88313 19.0723903)",,,,,,Open
11054528635,11054528641,0,1190562142,residential,,,False,False,23.64176085565744,,"LINESTRING (72.8831369 19.0724835, 72.8831468 19.0726168, 72.8830641 19.0726282)",,,,,,Open
11054528635,11054528619,0,1190562143,residential,,,False,True,97.91857767132912,,"LINESTRING (72.8831369 19.0724835, 72.8829573 19.0725007, 72.8829393 19.0724918, 72.8829312 19.0724718, 72.8829229 19.0723445, 72.8829119 19.0723218, 72.8828198 19.0723273, 72.8828049 19.0723416, 72.8828116 19.0724769, 72.8827799 19.0724926, 72.8827011 19.0725152, 72.8827065 19.0726776)",,,,,,Open
11054528636,11054528619,0,1190562142,residential,,,False,False,22.51625464647498,,"LINESTRING (72.8829185 19.0726483, 72.8827065 19.0726776)",,,,,,Open
11054528636,11054528641,0,1190562142,residential,,,False,True,15.463625857100045,,"LINESTRING (72.8829185 19.0726483, 72.8830641 19.0726282)",,,,,,Open
11054528636,11054528641,1,1190562144,residential,,,False,False,70.51176387693637,,"LINESTRING (72.8829185 19.0726483, 72.8829381 19.0728725, 72.8829498 19.0729011, 72.8830617 19.0728951, 72.8830813 19.0728641, 72.8830641 19.0726282)",,,,,,Open
11054528641,11054528636,0,1190562142,residential,,,False,False,15.463625857100045,,"LINESTRING (72.8830641 19.0726282, 72.8829185 19.0726483)",,,,,,Flooded
11054528641,11054528636,1,1190562144,residential,,,False,True,70.51176387693637,,"LINESTRING (72.8830641 19.0726282, 72.8830813 19.0728641, 72.8830617 19.0728951, 72.8829498 19.0729011, 72.8829381 19.0728725, 72.8829185 19.0726483)",,,,,,Open
11054528641,11054528635,0,1190562142,residential,,,False,True,23.64176085565744,,"LINESTRING (72.8830641 19.0726282, 72.8831468 19.0726168, 72.8831369 19.0724835)",,,,,,Open
11054554796,2246472430,0,215242056,residential,,,False,False,92.7643096266961,,"LINESTRING (72.8973524 19.0764246, 72.8980835 19.0759571)",,,,,,Open
11054554796,2246472478,0,215242056,residential,,,False,True,31.892367997718697,,"LINESTRING (72.8973524 19.0764246, 72.8971011 19.0765854)",,,,,,Open
11054554796,11136160958,0,1190573489,residential,,,False,False,47.65882864680646,,"LINESTRING (72.8973524 19.0764246, 72.8971111 19.0760617)",,,,,,Open
11054622625,2246472400,0,"[1190573833, 1201075162]",residential,,,False,"[False, True]",70.19566254514868,,"LINESTRING (72.8973618 19.0754434, 72.8975708 19.0753317, 72.8976144 19.0753167, 72.8976506 19.0753151, 72.8978061 19.0755211, 72.8978688 19.0754781)",,,,,,Open
11054673416,9171437921,0,992670288,residential,,,False,False,104.52616214186256,,"LINESTRING (72.8707496 19.0778597, 72.8707805 19.0776719, 72.8707563 19.0776009, 72.8707187 19.0775801, 72.8706635 19.0775675, 72.8705597 19.077555, 72.870467 19.0775028, 72.8704537 19.0774465, 72.870453 19.0773585, 72.8705067 19.0771301)",,,,,,Open
11054673417,2244637056,0,215040226,residential,,,False,True,13.158055519280596,,"LINESTRING (72.8699947 19.077178, 72.8699286 19.0772785)",,,,,,Open
11054673417,2244637049,0,215040226,residential,,,False,False,23.005525788749488,,"LINESTRING (72.8699947 19.077178, 72.8701006 19.0770994, 72.8701729 19.0770585)",,,,,,Open
11054673417,11054673420,0,1190580755,residential,,,False,False,33.486380894282995,,"LINESTRING (72.8699947 19.077178, 72.8699723 19.0770938, 72.8699745 19.0770061, 72.8699944 19.0768809)",,,,,,Open
11054673420,11054673417,0,1190580755,residential,,,False,True,33.486380894282995,,"LINESTRING (72.8699944 19.0768809, 72.8699745 19.0770061, 72.8699723 19.0770938, 72.8699947 19.077178)",,,,,,Open
11057922550,11057922552,0,1190957253,residential,,,False,True,11.709743111716817,,"LINESTRING (72.8936653 19.081834, 72.8937024 19.0817347)",,,,,,Open
11057922550,8711331522,0,1213417802,tertiary,,Nathani Road,True,False,29.171910019892145,,"LINESTRING (72.8936653 19.081834, 72.893403 19.0817481)",,,,,,Flooded
11057922551,8711331522,0,1190957252,residential,,,False,True,12.534832877051445,,"LINESTRING (72.8934421 19.0816416, 72.893403 19.0817481)",,,,,,Open
11057922552,11057922550,0,1190957253,residential,,,False,False,11.709743111716817,,"LINESTRING (72.8937024 19.0817347, 72.8936653 19.081834)",,,,,,Open
11057922553,10216722875,0,1190957254,residential,,,True,False,14.407567208262629,,"LINESTRING (72.8920389 19.0811408, 72.8919981 19.0812645)",,,,,,Open
11057943797,7401192404,0,791680699,residential,,,False,False,118.98760323756082,,"LINESTRING (72.8944737 19.0809719, 72.8942907 19.081257, 72.8942168 19.0814838, 72.8941533 19.0816788, 72.8940613 19.081961)",,,,,,Open
11057946087,11057946088,0,1190961361,living_street,,,False,False,14.498272252613454,,"LINESTRING (72.8973759 19.0816714, 72.8973878 19.0815415)",,,,,,Open
11057946087,1366028001,0,1498097400,residential,,,False,True,57.5342359227699,,"LINESTRING (72.8973759 19.0816714, 72.897564 19.0816949, 72.8976536 19.0817141, 72.8978913 19.0818267)",,,,,,Open
11057946087,13720214370,0,1498138759,living_street,,,False,True,26.818085228801003,,"LINESTRING (72.8973759 19.0816714, 72.897361 19.0817404, 72.8973209 19.0819069)",,,,,,Open
11057946088,13719825138,0,1190961361,living_street,,,False,False,12.772003265897617,,"LINESTRING (72.8973878 19.0815415, 72.8973998 19.0814272)",,,,,,Flooded
11057946088,11057946087,0,1190961361,living_street,,,False,True,14.498272252613454,,"LINESTRING (72.8973878 19.0815415, 72.8973759 19.0816714)",,,,,,Open
11057946088,13719888486,0,1498097633,living_street,,,False,False,74.48690813640862,,"LINESTRING (72.8973878 19.0815415, 72.8972932 19.0815317, 72.8971304 19.0815396, 72.8969701 19.0815605, 72.8968637 19.0815781, 72.8967877 19.0815864, 72.8966834 19.0815864)",,,,,,Open
11057975857,6569722819,0,1190960313,residential,,,False,False,13.20554871096052,,"LINESTRING (72.8854766 19.0795993, 72.8853812 19.079522)",,,,,,Open
11057975858,4357381437,0,1190960314,residential,,,False,True,23.15530612077677,,"LINESTRING (72.8856253 19.0787768, 72.8854447 19.0786575)",,,,,,Open
11057975859,11057975861,0,1190960316,residential,,,False,False,21.49257133424662,,"LINESTRING (72.8854057 19.0791083, 72.8855662 19.0792281)",,,,,,Open
11057975859,6569722819,0,125344250,tertiary,,Premier Road,False,False,46.084691682307785,,"LINESTRING (72.8854057 19.0791083, 72.8853904 19.0792854, 72.8853812 19.079522)",,,,,,Flooded
11057975859,4357381437,0,125344250,tertiary,,Premier Road,False,True,50.29400850991015,,"LINESTRING (72.8854057 19.0791083, 72.88544 19.0787119, 72.8854447 19.0786575)",,,,,,Open
11057975861,11057975859,0,1190960316,residential,,,False,True,21.49257133424662,,"LINESTRING (72.8855662 19.0792281, 72.8854057 19.0791083)",,,,,,Open
11057977067,11057977077,0,1190960687,residential,,,False,False,7.787345836682333,,"LINESTRING (72.8847978 19.0770749, 72.8847773 19.0771422)",,,,,,Open
